"DOBorough","PUBorough","tip_amount","total_amount","trip_distance","fare_amount","payment_type","percent_tip"
"Manhattan","Manhattan",1.5,14.5,0.6,6.5,1,10.3448275862069
"Manhattan","Manhattan",3.5,39.2,6.16,31.7,1,8.92857142857143
"Brooklyn","Brooklyn",0,15,2.5,14,1,0
"Manhattan","Manhattan",1,24.4,3.1,18.4,1,4.09836065573771
"Manhattan","Manhattan",2.52,15.12,0.53,8.6,1,16.6666666666667
"Manhattan","Airport",18.28,109.67,14.83,73.7,1,16.6681863773138
"Manhattan","Manhattan",3.44,20.64,0.9,10.7,1,16.6666666666667
"Manhattan","Manhattan",3.16,18.96,0.77,9.3,1,16.6666666666667
"Manhattan","Manhattan",1.68,18.48,1.92,12.8,1,9.09090909090909
"Manhattan","Manhattan",5.38,32.28,3.46,21.9,1,16.6666666666667
"Manhattan","Manhattan",3.55,15.45,0.9,7.9,1,22.9773462783171
"Manhattan","Manhattan",2.62,20.12,2.71,13.5,1,13.0218687872763
"Manhattan","Manhattan",3.15,15.75,1.25,8.6,1,20
"Manhattan","Manhattan",2.46,14.76,0.6,5.8,1,16.6666666666667
"Manhattan","Manhattan",4.05,20.15,1.6,12.1,1,20.0992555831266
"Manhattan","Manhattan",2.52,12.62,0.58,5.1,1,19.9683042789223
"Manhattan","Manhattan",1,16,1.27,10,1,6.25
"Queens","Manhattan",8.54,51.24,8.77,38.7,1,16.6666666666667
"Manhattan","Airport",13.53,82.92,10.01,49.2,1,16.3169319826339
"Manhattan","Manhattan",4,24,0.87,13.5,1,16.6666666666667
"Manhattan","Airport",20.14,102.44,22.07,70,1,19.6602889496291
"Airport","Manhattan",16.11,96.66,18.71,70,1,16.6666666666667
"Manhattan","Airport",16.35,98.15,17.7,70,1,16.6581762608253
"Manhattan","Manhattan",1.89,20.79,1.6,14.9,1,9.09090909090909
"Manhattan","Manhattan",5.42,27.12,2.64,17.7,1,19.9852507374631
"Manhattan","Manhattan",1,21.6,2.33,15.6,1,4.62962962962963
"Manhattan","Manhattan",4.72,23.62,1.43,14.9,1,19.9830651989839
"Manhattan","Manhattan",3.2,19.3,1.6,12.1,1,16.580310880829
"Manhattan","Manhattan",0,20.3,2.4,16.3,1,0
"Manhattan","Manhattan",4.45,26.85,0.9,18.4,1,16.5735567970205
"Manhattan","Manhattan",3.64,21.84,2.13,14.2,1,16.6666666666667
"Queens","Manhattan",7.4,37.1,5.5,24.7,1,19.9460916442049
"Manhattan","Manhattan",2,44.7,7.8,38.7,1,4.47427293064877
"Manhattan","Airport",10,91.8,23,70,1,10.8932461873638
"Manhattan","Airport",11.71,72,8.64,40.1,1,16.2638888888889
"Manhattan","Manhattan",2,14.6,1.08,8.6,1,13.6986301369863
"Manhattan","Manhattan",4.3,21.5,2.29,10.7,1,20
"Manhattan","Manhattan",3.36,20.16,2.63,12.8,1,16.6666666666667
"Manhattan","Manhattan",7.56,45.36,3.99,33.8,1,16.6666666666667
"Manhattan","Manhattan",4.8,20.9,1.6,12.1,1,22.9665071770335
"Manhattan","Manhattan",3.22,19.32,1.68,12.1,1,16.6666666666667
"Manhattan","Manhattan",2.3,13.8,0.7,6.5,1,16.6666666666667
"Manhattan","Manhattan",4.14,24.84,2.38,14.2,1,16.6666666666667
"Manhattan","Manhattan",1.5,12.3,0.6,5.8,1,12.1951219512195
"Manhattan","Manhattan",1,12.5,0.66,6.5,1,8
"Manhattan","Manhattan",2.72,16.32,1.29,8.6,1,16.6666666666667
"Manhattan","Manhattan",4.1,24.8,1.3,14.2,1,16.5322580645161
"Manhattan","Airport",16.36,98.16,21.49,70,1,16.6666666666667
"Manhattan","Airport",5,73.2,7.4,53.4,1,6.83060109289617
"Queens","Airport",5.04,31.99,4.28,21.2,1,15.7549234135667
"Manhattan","Manhattan",3.55,21.35,1.1,12.8,1,16.6276346604215
"Manhattan","Manhattan",3.3,19.8,0.75,10,1,16.6666666666667
"Manhattan","Manhattan",3.09,21.29,2,14.2,1,14.5138562705496
"Manhattan","Manhattan",4.03,20.13,2.08,12.1,1,20.019870839543
"Manhattan","Manhattan",6.08,36.48,5.35,25.4,1,16.6666666666667
"Manhattan","Manhattan",2.02,12.12,0.32,5.1,1,16.6666666666667
"Manhattan","Manhattan",0,7.7,0.38,3.7,1,0
"Manhattan","Manhattan",3.16,18.96,0.98,9.3,1,16.6666666666667
"Bronx","Manhattan",7,73.18,15.2,59,1,9.5654550423613
"Manhattan","Manhattan",3.56,21.36,2.19,12.8,1,16.6666666666667
"Manhattan","Manhattan",2,23,2.65,17,1,8.69565217391304
"Manhattan","Manhattan",2.94,17.64,1.14,10.7,1,16.6666666666667
"Manhattan","Manhattan",3,18,1.4,10,1,16.6666666666667
"Manhattan","Manhattan",4,30.9,3.91,21.9,1,12.9449838187702
"Manhattan","Manhattan",4.85,24.15,2.3,12.8,1,20.0828157349896
"Manhattan","Manhattan",4.68,28.08,2.51,18.4,1,16.6666666666667
"Manhattan","Manhattan",3.86,23.16,1.49,12.8,1,16.6666666666667
"Manhattan","Manhattan",3.58,21.48,1.11,11.4,1,16.6666666666667
"Manhattan","Manhattan",2,26.1,3.4,19.1,1,7.66283524904215
"Manhattan","Manhattan",0,48.5,0,45,1,0
"Manhattan","Manhattan",2.5,15.1,0.6,8.6,1,16.5562913907285
"Manhattan","Manhattan",4.42,26.52,1.79,15.6,1,16.6666666666667
"Manhattan","Manhattan",5,27.8,2,16.3,1,17.9856115107914
"Manhattan","Manhattan",0,21.3,2.7,16.3,1,0
"Manhattan","Manhattan",4.28,21.38,1.44,12.1,1,20.0187090739008
"Manhattan","Manhattan",2,16,1.46,10,1,12.5
"Manhattan","Manhattan",1,16.8,0.87,9.3,1,5.95238095238095
"Queens","Airport",5.66,35.71,6.23,26.8,1,15.8499019882386
"Manhattan","Manhattan",1,16.4,1.68,11.4,1,6.09756097560976
"Manhattan","Manhattan",2.65,15.95,0.8,9.3,1,16.6144200626959
"Manhattan","Airport",11.21,69,9.23,40.1,1,16.2463768115942
"Manhattan","Manhattan",2.52,15.12,1.05,8.6,1,16.6666666666667
"Manhattan","Manhattan",1,25.1,2.9,19.1,1,3.98406374501992
"Manhattan","Manhattan",1.44,15.84,0.5,7.9,1,9.09090909090909
"Manhattan","Manhattan",3.3,19.8,1.8,10,1,16.6666666666667
"Manhattan","Manhattan",8.15,35.45,4,23.3,1,22.9901269393512
"Manhattan","Manhattan",2.94,17.64,1.04,10.7,1,16.6666666666667
"Manhattan","Manhattan",3.2,19.3,1.7,12.1,1,16.580310880829
"Manhattan","Manhattan",4.34,26.04,1.96,17.7,1,16.6666666666667
"Brooklyn","Manhattan",7.92,60.72,11.2,47.8,1,13.0434782608696
"Manhattan","Manhattan",2.38,14.28,0.79,7.9,1,16.6666666666667
"Manhattan","Manhattan",1.5,12.7,0.9,7.2,1,11.8110236220472
"Manhattan","Manhattan",1,11.5,0.81,6.5,1,8.69565217391304
"Manhattan","Manhattan",0.5,13.5,0.7,6.5,1,3.7037037037037
"Manhattan","Manhattan",2.52,15.12,0.86,8.6,1,16.6666666666667
"Manhattan","Manhattan",2.88,17.28,0.5,7.9,1,16.6666666666667
"Manhattan","Manhattan",3.7,22.2,1.33,13.5,1,16.6666666666667
"Manhattan","Manhattan",3.7,22.3,1,12.1,1,16.5919282511211
"Manhattan","Manhattan",5.94,35.64,5.42,24.7,1,16.6666666666667
"Manhattan","Manhattan",3.2,19.3,1.3,12.1,1,16.580310880829
"Manhattan","Manhattan",4.96,29.76,3.1,19.8,1,16.6666666666667
"Brooklyn","Airport",0,77.25,18.8,73,1,0
"Manhattan","Airport",13.09,80.28,12.13,48.5,1,16.3054309915296
"Manhattan","Manhattan",2.1,12.6,0.38,6.5,1,16.6666666666667
"Manhattan","Manhattan",2.86,17.16,1.09,9.3,1,16.6666666666667
"Manhattan","Manhattan",1.5,15.5,1.2,10,1,9.67741935483871
"Manhattan","Manhattan",2.8,16.8,1.5,10,1,16.6666666666667
"Manhattan","Manhattan",3.5,21,1.82,13.5,1,16.6666666666667
"Manhattan","Manhattan",1.66,9.96,0.57,5.8,1,16.6666666666667
"Manhattan","Manhattan",2.8,16.8,1.19,10,1,16.6666666666667
"Manhattan","Manhattan",2,17,1.02,10,1,11.7647058823529
"Manhattan","Manhattan",1,25.9,3.34,18.4,1,3.86100386100386
"Manhattan","Manhattan",2.1,12.6,0.63,6.5,1,16.6666666666667
"Manhattan","Manhattan",1.46,13.66,0.96,7.2,1,10.688140556369
"Manhattan","Manhattan",7.14,30.94,3.56,19.8,1,23.0769230769231
"Manhattan","Manhattan",3.64,21.84,1.69,14.2,1,16.6666666666667
"Manhattan","Manhattan",0,15,1.5,10,1,0
"Queens","Airport",16.61,83.06,16.8,63.2,1,19.9975921020949
"Manhattan","Manhattan",1.96,11.76,0.49,5.8,1,16.6666666666667
"Manhattan","Manhattan",3.15,18.95,0.9,9.3,1,16.622691292876
"Manhattan","Manhattan",2,14.3,0.6,5.8,1,13.986013986014
"Manhattan","Manhattan",2,13.2,0.9,7.2,1,15.1515151515152
"Manhattan","Airport",12.64,75.84,11.07,46.4,1,16.6666666666667
"Brooklyn","Manhattan",3,46.1,7.16,36.6,1,6.50759219088937
"Manhattan","Manhattan",3.95,17.25,1.5,9.3,1,22.8985507246377
"Manhattan","Manhattan",4.12,24.72,2.25,15.6,1,16.6666666666667
"Manhattan","Airport",10,91.8,20.98,70,1,10.8932461873638
"Manhattan","Manhattan",2.55,15.45,1.1,7.9,1,16.504854368932
"Manhattan","Manhattan",4.82,28.92,2.8,19.1,1,16.6666666666667
"Manhattan","Manhattan",6.1,36.6,3.17,24,1,16.6666666666667
"Manhattan","Manhattan",4,26.8,1.7,16.3,1,14.9253731343284
"Manhattan","Manhattan",2,34.5,5.37,27.5,1,5.79710144927536
"Manhattan","Manhattan",1.5,26.7,4.03,21.2,1,5.61797752808989
"Manhattan","Manhattan",5,34.4,3.6,25.4,1,14.5348837209302
"Brooklyn","Airport",5,68.95,15.3,59.7,1,7.25163161711385
"Manhattan","Manhattan",2,19.1,2.31,12.1,1,10.4712041884817
"Manhattan","Manhattan",3.82,42.02,4.21,31.7,1,9.09090909090909
"Manhattan","Manhattan",2,19.9,1.72,11.4,1,10.0502512562814
"Manhattan","Manhattan",2,13.5,0.7,6.5,1,14.8148148148148
"Manhattan","Manhattan",3.56,21.36,2.01,12.8,1,16.6666666666667
"Manhattan","Manhattan",2.8,14,0.56,7.2,1,20
"Manhattan","Airport",18.2,109.29,11.7,70.9,1,16.652941714704
"Manhattan","Manhattan",3.02,18.12,0.82,8.6,1,16.6666666666667
"Manhattan","Manhattan",3.98,23.88,2.45,14.9,1,16.6666666666667
"Manhattan","Manhattan",3,20.2,1.47,10.7,1,14.8514851485149
"Manhattan","Manhattan",2.44,14.64,0.88,7.2,1,16.6666666666667
"Manhattan","Manhattan",1,14.6,1,8.6,1,6.84931506849315
"Manhattan","Manhattan",2.58,19.78,1.77,10.7,1,13.0434782608696
"Manhattan","Manhattan",2.38,14.28,0.67,7.9,1,16.6666666666667
"Manhattan","Manhattan",5.6,33.6,4.41,24,1,16.6666666666667
"Manhattan","Manhattan",6.51,28.21,2.52,17.7,1,23.0769230769231
"Manhattan","Manhattan",5.15,31.05,3.9,21.9,1,16.5861513687601
"Manhattan","Manhattan",2.24,13.44,0.9,7.2,1,16.6666666666667
"Manhattan","Manhattan",1.82,10.92,0.49,5.1,1,16.6666666666667
"Manhattan","Manhattan",4.1,20.5,1.28,11.4,1,20
"Brooklyn","Airport",12.88,77.28,12.89,60.4,1,16.6666666666667
"Manhattan","Manhattan",8.15,35.45,5.6,23.3,1,22.9901269393512
"Manhattan","Airport",4,89.79,10.66,68.1,1,4.45483906893863
"Manhattan","Airport",11.84,71.04,9.33,39.4,1,16.6666666666667
"Manhattan","Manhattan",3.58,21.48,1.57,11.4,1,16.6666666666667
"Manhattan","Manhattan",1.82,10.92,0.42,5.1,1,16.6666666666667
"Manhattan","Manhattan",6.55,39.45,4.6,28.9,1,16.6032953105196
"Manhattan","Manhattan",7,100.75,0,70,1,6.94789081885856
"Manhattan","Manhattan",3,26.1,2,19.1,1,11.4942528735632
"Manhattan","Manhattan",1,17.1,0.82,12.1,1,5.84795321637427
"Manhattan","Manhattan",0,20.7,2.18,14.2,1,0
"Manhattan","Manhattan",3.02,18.12,0.99,8.6,1,16.6666666666667
"Manhattan","Manhattan",2,11.8,0.65,5.8,1,16.9491525423729
"Manhattan","Manhattan",2,15.7,0.9,7.2,1,12.7388535031847
"Manhattan","Manhattan",2.02,12.12,0.47,5.1,1,16.6666666666667
"Manhattan","Manhattan",2.58,15.48,0.86,7.9,1,16.6666666666667
"Manhattan","Manhattan",1.83,14.03,0.73,7.2,1,13.0434782608696
"Manhattan","Manhattan",4.05,24.35,2.3,16.3,1,16.6324435318275
"Manhattan","Manhattan",2.02,12.12,0.55,5.1,1,16.6666666666667
"Manhattan","Manhattan",1,13.9,0.99,7.9,1,7.19424460431655
"Manhattan","Manhattan",2,20.2,2.06,14.2,1,9.9009900990099
"Manhattan","Manhattan",1.26,11.76,0.6,6.5,1,10.7142857142857
"Manhattan","Manhattan",3,18,1.37,10,1,16.6666666666667
"Manhattan","Manhattan",2,18.8,0.9,12.8,1,10.6382978723404
"Manhattan","Manhattan",6.1,36.6,3.11,24,1,16.6666666666667
"Manhattan","Manhattan",2.38,14.28,1.39,7.9,1,16.6666666666667
"Manhattan","Manhattan",2.95,14.85,1.1,7.9,1,19.8653198653199
"Manhattan","Manhattan",3.14,18.84,1.27,10.7,1,16.6666666666667
"Manhattan","Manhattan",2.66,15.96,1.75,9.3,1,16.6666666666667
"Manhattan","Manhattan",1,11.5,0.6,6.5,1,8.69565217391304
"Brooklyn","Manhattan",11.87,71.22,9.21,47.8,1,16.6666666666667
"Airport","Manhattan",15.8,94.8,16.61,70,1,16.6666666666667
"Manhattan","Manhattan",6.52,39.12,2.83,26.1,1,16.6666666666667
"Manhattan","Manhattan",4.34,26.04,2.19,17.7,1,16.6666666666667
"Manhattan","Manhattan",2.8,16.8,0.9,10,1,16.6666666666667
"Manhattan","Manhattan",3.42,20.52,1.9,12.1,1,16.6666666666667
"Manhattan","Airport",18.99,96.69,11.34,60.4,1,19.6400868755818
"Manhattan","Manhattan",3.3,19.8,0.42,10,1,16.6666666666667
"Manhattan","Manhattan",2.66,15.96,0.77,9.3,1,16.6666666666667
"Manhattan","Manhattan",1,10.8,0.85,5.8,1,9.25925925925926
"Manhattan","Manhattan",3.2,19.3,1.8,12.1,1,16.580310880829
"Manhattan","Airport",12.95,79.44,11.46,47.8,1,16.3016112789527
"Manhattan","Manhattan",1.1,27,1.83,21.9,1,4.07407407407407
"Manhattan","Manhattan",3.9,23.5,2.7,15.6,1,16.5957446808511
"Manhattan","Manhattan",3.98,23.88,2.74,14.9,1,16.6666666666667
"Manhattan","Manhattan",2,20.2,1.68,14.2,1,9.9009900990099
"Manhattan","Manhattan",6.86,41.16,2.55,30.3,1,16.6666666666667
"Manhattan","Brooklyn",4.34,26.04,2.47,17.7,1,16.6666666666667
"Manhattan","Manhattan",2.62,13.12,0.68,6.5,1,19.969512195122
"Manhattan","Manhattan",6.3,37.8,2.5,27.5,1,16.6666666666667
"Manhattan","Manhattan",4.83,20.93,1.76,12.1,1,23.0769230769231
"Manhattan","Manhattan",3.92,19.62,1.39,10.7,1,19.9796126401631
"Manhattan","Manhattan",9.3,55.8,9,41.5,1,16.6666666666667
"Manhattan","Manhattan",2.38,14.28,0.79,7.9,1,16.6666666666667
"Manhattan","Manhattan",4,24,2,13.5,1,16.6666666666667
"Manhattan","Manhattan",3.5,21,2.5,13.5,1,16.6666666666667
"Manhattan","Manhattan",2.8,16.8,1.18,10,1,16.6666666666667
"Manhattan","Airport",13.59,83.28,11.28,52,1,16.3184438040346
"Manhattan","Manhattan",5.54,33.24,2.38,21.2,1,16.6666666666667
"Manhattan","Manhattan",2,19.9,1.55,11.4,1,10.0502512562814
"Manhattan","Manhattan",2.1,12.6,0.8,6.5,1,16.6666666666667
"Manhattan","Manhattan",5.52,33.12,3.99,22.6,1,16.6666666666667
"Manhattan","Manhattan",3.28,19.68,1.62,11.4,1,16.6666666666667
"Manhattan","Manhattan",6.55,32.75,5.12,24.7,1,20
"Airport","Manhattan",11.55,69.3,10.8,42.2,1,16.6666666666667
"Brooklyn","Manhattan",5.46,32.76,3.6,23.3,1,16.6666666666667
"Manhattan","Airport",8.18,89.98,17.55,70,1,9.09090909090909
"Manhattan","Manhattan",0,12.3,0.3,5.8,1,0
"Manhattan","Manhattan",3.64,21.84,2.21,14.2,1,16.6666666666667
"Manhattan","Manhattan",4.14,24.84,2.02,14.2,1,16.6666666666667
"Manhattan","Manhattan",0,17.5,2.1,13.5,1,0
"Airport","Manhattan",0,69.65,12.24,54.1,1,0
"Manhattan","Manhattan",3.5,21,1.36,13.5,1,16.6666666666667
"Manhattan","Manhattan",3.75,41.25,5.47,31,1,9.09090909090909
"Manhattan","Manhattan",6.16,36.96,4.23,26.8,1,16.6666666666667
"Manhattan","Queens",0,52,13,50.5,1,0
"Manhattan","Manhattan",4,26.8,2.2,16.3,1,14.9253731343284
"Manhattan","Manhattan",2,23.7,1.8,17.7,1,8.43881856540084
"Manhattan","Manhattan",2.58,15.48,0.45,7.9,1,16.6666666666667
"Manhattan","Manhattan",5.46,32.76,3.27,23.3,1,16.6666666666667
"Manhattan","Manhattan",2.66,15.96,1,9.3,1,16.6666666666667
"Manhattan","Manhattan",2.1,12.6,0.68,6.5,1,16.6666666666667
"Manhattan","Manhattan",7,30.4,3.97,18.4,1,23.0263157894737
"Manhattan","Manhattan",3.75,16.25,1.13,10,1,23.0769230769231
"Manhattan","Manhattan",4,33.1,3.58,22.6,1,12.0845921450151
"Manhattan","Manhattan",4.62,27.72,1.85,19.1,1,16.6666666666667
"Brooklyn","Airport",14.55,87.4,15.8,64.6,1,16.6475972540046
"Queens","Airport",4.04,25.49,3.66,17.7,1,15.8493526873284
"Manhattan","Manhattan",4.3,21.5,0.95,10.7,1,20
"Manhattan","Manhattan",2.8,14,1.02,7.2,1,20
"Manhattan","Manhattan",3.1,18.8,2.1,10.7,1,16.4893617021277
"Brooklyn","Airport",16.66,101.71,19.35,79.3,1,16.3799036476256
"Manhattan","Manhattan",4.62,27.72,2.22,19.1,1,16.6666666666667
"Manhattan","Manhattan",5.24,31.44,4.11,21.2,1,16.6666666666667
"Manhattan","Manhattan",5.25,22.75,1.6,13.5,1,23.0769230769231
"Brooklyn","Brooklyn",0,25,4.4,23.5,1,0
"Manhattan","Manhattan",2,18.8,0.99,12.8,1,10.6382978723404
"Manhattan","Airport",16.11,98.41,17.66,70,1,16.3702875724012
"Manhattan","Manhattan",2.1,12.6,0.98,6.5,1,16.6666666666667
"Manhattan","Manhattan",2.24,13.44,0.8,7.2,1,16.6666666666667
"Manhattan","Manhattan",2,26.2,1.52,17.7,1,7.63358778625954
"Manhattan","Manhattan",2.74,25.54,2.7,16.3,1,10.7282693813626
"Manhattan","Manhattan",4.4,26.4,2.24,17,1,16.6666666666667
"Manhattan","Manhattan",6.2,31,3.81,19.8,1,20
"Manhattan","Manhattan",3.92,23.52,2.63,15.6,1,16.6666666666667
"Manhattan","Manhattan",4.83,20.93,1.36,12.1,1,23.0769230769231
"Manhattan","Manhattan",3.44,20.64,1.49,10.7,1,16.6666666666667
"Manhattan","Manhattan",7,42,3.3,31,1,16.6666666666667
"Manhattan","Manhattan",2.7,16.3,1.4,8.6,1,16.5644171779141
"Brooklyn","Manhattan",4,55.8,7.03,47.8,1,7.16845878136201
"Manhattan","Manhattan",4.2,18.2,1.6,10,1,23.0769230769231
"Manhattan","Manhattan",3.14,29.34,3.7,21.2,1,10.7021131561009
"Airport","Manhattan",5,57.55,8.32,34.5,1,8.68809730668984
"Manhattan","Manhattan",2,17.4,1.51,11.4,1,11.4942528735632
"Bronx","Manhattan",0,47.4,9.69,39.4,1,0
"Manhattan","Manhattan",2.6,15.6,0.9,6.5,1,16.6666666666667
"Airport","Airport",21.4,128.4,0,106,1,16.6666666666667
"Manhattan","Manhattan",0,16.5,1.26,10,1,0
"Manhattan","Manhattan",2.36,18.06,1.83,10.7,1,13.0675526024363
"Manhattan","Manhattan",4.6,27.7,2.8,19.1,1,16.6064981949458
"Manhattan","Manhattan",2.3,13.8,0.83,6.5,1,16.6666666666667
"Manhattan","Manhattan",5.38,32.28,4.02,21.9,1,16.6666666666667
"Brooklyn","Airport",12.44,76.39,14.51,59.7,1,16.2848540384867
"Manhattan","Manhattan",2.94,12.74,0.94,5.8,1,23.0769230769231
"Manhattan","Airport",10,63.95,10.79,42.2,1,15.6372165754496
"Manhattan","Manhattan",3.42,20.52,1.36,12.1,1,16.6666666666667
"Manhattan","Manhattan",4.1,24.8,1.6,14.2,1,16.5322580645161
"Manhattan","Manhattan",4.12,24.72,2.43,15.6,1,16.6666666666667
"Manhattan","Manhattan",0,21.3,3.04,19.8,1,0
"Manhattan","Airport",5,66.1,10.4,44.3,1,7.5642965204236
"Manhattan","Manhattan",3.82,42.02,4.05,31.7,1,9.09090909090909
"Manhattan","Manhattan",5.82,34.92,2.45,22.6,1,16.6666666666667
"Airport","Manhattan",10.85,65.1,9.5,38.7,1,16.6666666666667
"Airport","Manhattan",15.49,77.44,10.59,46.4,1,20.0025826446281
"Brooklyn","Brooklyn",2.16,12.96,1.29,9.3,1,16.6666666666667
"Manhattan","Manhattan",1,14.6,1.3,8.6,1,6.84931506849315
"Manhattan","Manhattan",1.61,17.71,1.2,12.1,1,9.09090909090909
"Manhattan","Manhattan",3.68,18.38,0.9,10.7,1,20.0217627856366
"Manhattan","Manhattan",0.25,12.85,1,8.6,1,1.94552529182879
"Manhattan","Airport",24.06,104.25,19.25,70,1,23.0791366906475
"Manhattan","Manhattan",2,10,0.67,6.5,1,20
"Manhattan","Manhattan",5.46,23.66,1.99,14.2,1,23.0769230769231
"Manhattan","Manhattan",5.6,33.6,2.1,24,1,16.6666666666667
"Manhattan","Manhattan",3.75,22.65,1.6,14.9,1,16.5562913907285
"Manhattan","Manhattan",5.8,29.2,3,18.4,1,19.8630136986301
"Manhattan","Manhattan",0,37.4,7.15,32.4,1,0
"Manhattan","Airport",15.05,90.3,16.7,70,1,16.6666666666667
"Manhattan","Manhattan",6.38,31.88,2.09,20.5,1,20.0125470514429
"Manhattan","Manhattan",5.24,31.44,4.16,21.2,1,16.6666666666667
"Airport","Manhattan",14.15,84.89,11.39,54.8,1,16.668629991754
"Manhattan","Airport",12.75,77.75,10.98,45.7,1,16.3987138263666
"Manhattan","Manhattan",4.14,24.84,2.5,14.2,1,16.6666666666667
"Manhattan","Manhattan",4.42,26.52,1.62,15.6,1,16.6666666666667
"Manhattan","Manhattan",2,18.8,1.48,12.8,1,10.6382978723404
"Manhattan","Manhattan",3,20.8,2.24,12.8,1,14.4230769230769
"Manhattan","Manhattan",5.3,26.6,2.5,16.3,1,19.9248120300752
"Airport","Manhattan",8,93.55,16.17,70,1,8.5515766969535
"Manhattan","Manhattan",2.46,18.86,1.7,11.4,1,13.0434782608696
"Manhattan","Manhattan",4.62,23.12,1.73,13.5,1,19.9826989619377
"Manhattan","Manhattan",5,19.7,1.5,10.7,1,25.3807106598985
"Manhattan","Manhattan",1.49,13.39,1.13,7.9,1,11.1277072442121
"Queens","Manhattan",8.28,35.88,4.57,22.6,1,23.0769230769231
"Manhattan","Manhattan",4.9,29.4,3.02,20.5,1,16.6666666666667
"Manhattan","Brooklyn",7.45,32.25,3.2,19.8,1,23.1007751937985
"Manhattan","Manhattan",2.72,16.32,1.37,8.6,1,16.6666666666667
"Manhattan","Manhattan",1.96,11.76,0.19,5.8,1,16.6666666666667
"Manhattan","Manhattan",2,16.7,1.56,10.7,1,11.9760479041916
"Manhattan","Manhattan",2,32.1,4.03,26.1,1,6.23052959501558
"Manhattan","Airport",5,61.3,9.1,38,1,8.15660685154976
"Manhattan","Manhattan",3.36,20.16,2.16,12.8,1,16.6666666666667
"Manhattan","Manhattan",2.3,13.9,0.4,5.1,1,16.5467625899281
"Manhattan","Manhattan",2.74,16.44,0.9,7.2,1,16.6666666666667
"Manhattan","Manhattan",2.3,13.9,0.6,5.1,1,16.5467625899281
"Manhattan","Manhattan",9.9,49.5,4.59,33.1,1,20
"Manhattan","Manhattan",2,14.9,1.4,7.9,1,13.4228187919463
"Manhattan","Manhattan",2.93,17.58,1.03,7.9,1,16.6666666666667
"Manhattan","Manhattan",4.5,22.7,1.7,14.2,1,19.8237885462555
"Manhattan","Manhattan",4.3,26,1.8,17.7,1,16.5384615384615
"Manhattan","Manhattan",3.9,23.5,2,15.6,1,16.5957446808511
"Manhattan","Manhattan",6.1,36.6,3.45,24,1,16.6666666666667
"Manhattan","Manhattan",6.3,31.5,2.24,21.2,1,20
"Manhattan","Manhattan",9.8,58.8,10.8,45,1,16.6666666666667
"Manhattan","Manhattan",4,24,1.35,13.5,1,16.6666666666667
"Manhattan","Airport",15,97.69,19.4,70,1,15.3546934179548
"Manhattan","Airport",10.36,62.16,8.59,34.5,1,16.6666666666667
"Manhattan","Manhattan",3,17,1.11,10,1,17.6470588235294
"Manhattan","Manhattan",7.65,33.15,3.17,20.5,1,23.0769230769231
"Manhattan","Manhattan",4.28,25.68,1.41,14.9,1,16.6666666666667
"Manhattan","Manhattan",4.96,29.76,4.29,19.8,1,16.6666666666667
"Manhattan","Manhattan",1,21.7,2.35,14.2,1,4.60829493087558
"Manhattan","Manhattan",3,17,1.76,10,1,17.6470588235294
"Manhattan","Manhattan",2.38,14.28,1.26,7.9,1,16.6666666666667
"Manhattan","Manhattan",6,27.7,2.05,17.7,1,21.6606498194946
"Manhattan","Manhattan",2.66,15.96,1.5,9.3,1,16.6666666666667
"Manhattan","Manhattan",1,17.4,1.46,11.4,1,5.74712643678161
"Manhattan","Queens",17.1,102.65,16.5,70,1,16.65854846566
"Manhattan","Manhattan",3.45,14.95,0.8,6.5,1,23.0769230769231
"Manhattan","Manhattan",4.03,26.43,0.87,18.4,1,15.2478244419221
"Manhattan","Manhattan",3.56,21.36,1.61,12.8,1,16.6666666666667
"Manhattan","Manhattan",2.6,15.6,0.6,6.5,1,16.6666666666667
"Manhattan","Manhattan",4.6,27.7,2.9,19.1,1,16.6064981949458
"Manhattan","Manhattan",0,16.4,0.43,11.4,1,0
"Manhattan","Manhattan",2.66,15.96,1.29,9.3,1,16.6666666666667
"Manhattan","Manhattan",2.1,12.6,0.7,6.5,1,16.6666666666667
"Airport","Manhattan",13.73,82.37,11.37,52.7,1,16.6686900570596
"Manhattan","Manhattan",2.24,13.44,1.1,7.2,1,16.6666666666667
"Manhattan","Airport",7,67.19,8.86,41.5,1,10.4182169965769
"Manhattan","Manhattan",3.99,17.29,1.27,9.3,1,23.0769230769231
"Manhattan","Manhattan",4.35,26.05,2.4,17.7,1,16.6986564299424
"Manhattan","Manhattan",3.55,21.45,0.9,11.4,1,16.5501165501165
"Manhattan","Airport",16.11,98.41,19.53,70,1,16.3702875724012
"Manhattan","Manhattan",2.3,13.8,0.72,6.5,1,16.6666666666667
"Manhattan","Manhattan",2.58,19.78,1.55,10.7,1,13.0434782608696
"Manhattan","Manhattan",4,35.2,2.83,24.7,1,11.3636363636364
"Manhattan","Manhattan",3.08,18.48,1.14,11.4,1,16.6666666666667
"Manhattan","Manhattan",5.96,35.76,4.49,23.3,1,16.6666666666667
"Manhattan","Manhattan",1,12.6,0.52,5.1,1,7.93650793650794
"Manhattan","Manhattan",2.94,17.64,1.53,10.7,1,16.6666666666667
"Manhattan","Manhattan",7.45,32.35,3.7,18.4,1,23.0293663060278
"Manhattan","Manhattan",6.9,41.5,6.3,29.6,1,16.6265060240964
